date,title,link,symbol
Jan-09-25 05:33PM,Even Companies That Arent Struggling Keep Laying Off Workers,https://finance.yahoo.com/m/0219136d-ac3c-383b-aa34-8ee1a2f7fda0/even-companies-that-aren%E2%80%99t.html,MSFT
04:05PM,Microsoft announces quarterly earnings release date,https://www.prnewswire.com/news-releases/microsoft-announces-quarterly-earnings-release-date-302347505.html,MSFT
02:23PM,Is Microsoft Corp. (MSFT) the Best Technology Stock to Invest In for the Long Term,https://finance.yahoo.com/news/microsoft-corp-msft-best-technology-192314588.html,MSFT
02:01PM,"Microsoft, Google, Adobe Give $1 Million Each to Trump Inaugural Fund",https://finance.yahoo.com/news/microsoft-google-adobe-1-million-190121729.html,MSFT
12:35PM,"Is Microsoft Stock, Up Mildly In 2025 So Far, A Buy In January? Here's What The Fundamentals, Chart Action Say Now",https://finance.yahoo.com/m/5dd00a9b-8305-3862-b01d-ed9edac80eb4/is-microsoft-stock%2C-up-mildly.html,MSFT
12:23PM,Layoffs Amid Growth: Microsoft Trims Staff but Signals Strong Confidence in Azure's Future,https://finance.yahoo.com/news/layoffs-amid-growth-microsoft-trims-172321645.html,MSFT
11:03AM,Will AI Replace Your Job? What Microsofts Latest Moves Say About Layoff Fears.,https://finance.yahoo.com/m/265134ef-3101-3c73-872f-a0489124984e/will-ai-replace-your-job%3F.html,MSFT
10:28AM,TikTok's future is now in the hands of the Supreme Court,https://finance.yahoo.com/news/tiktoks-future-is-now-in-the-hands-of-the-supreme-court-152854307.html,MSFT
10:22AM,Top 3 tech trends that dominated CES 2025,https://finance.yahoo.com/video/top-3-tech-trends-dominated-152212309.html,MSFT
10:15AM,Billionaire Bill Gates Has 66% of His Foundation's $44 Billion Portfolio Invested in 3 Phenomenal Stocks,https://finance.yahoo.com/m/b6637532-22ef-35ab-ba45-6785c463da5f/billionaire-bill-gates-has.html,MSFT
10:14AM,AI Chip Curbs Trigger Rare Public Fight: Tech Giants vs. China Hawks,https://finance.yahoo.com/m/bff3eb1a-efb7-3d3b-9d48-50816651172b/ai-chip-curbs-trigger-rare.html,MSFT
09:34AM,Techs AI Ambitions Could Mean Layoffs. Heres the Latest From Microsoft.,https://finance.yahoo.com/m/265134ef-3101-3c73-872f-a0489124984e/tech%E2%80%99s-ai-ambitions-could.html,MSFT
08:09AM,How ServiceNow CEO McDermott Aims To Win The AI Race For Enterprises,https://finance.yahoo.com/m/86dca9a1-105f-3f8d-aa8b-38f332050014/how-servicenow-ceo-mcdermott.html,MSFT
06:40AM,"Stocks are priced for 'perfection' and more vulnerable to a correction, Goldman warns",https://finance.yahoo.com/news/stocks-are-priced-for-perfection-and-more-vulnerable-to-a-correction-goldman-warns-114026237.html,MSFT
06:05AM,"Here's the Best Vanguard ETF to Buy if You Think the ""Magnificent Seven"" Will Crush the S&P 500 Again in 2025",https://finance.yahoo.com/m/e5b638fe-4dca-3439-b286-1c70e7e63af5/here%27s-the-best-vanguard-etf.html,MSFT
05:30AM,Inside the American Airlines Campaign to Win Back Business Travelers,https://finance.yahoo.com/m/036f2a77-3331-34d3-bb8d-2bf969b07ed0/inside-the-american-airlines.html,MSFT
05:06AM,Nvidia's Biggest Skeptic Sees Its Shares Losing 10% in 2025 -- Is Wall Street Overlooking Tangible Concerns With This Artificial Intelligence (AI) Leader?,https://finance.yahoo.com/m/2b9afe52-784a-3858-9042-917fb173cb45/nvidia%27s-biggest-skeptic-sees.html,MSFT
04:59AM,1 Vanguard ETF to Confidently Buy With $430 During the S&P 500 Bull Market in 2025,https://finance.yahoo.com/m/4628d8e4-0ebc-3cb3-8bcf-f0f96ba2da28/1-vanguard-etf-to-confidently.html,MSFT
04:02AM,Apple vs. Microsoft: Which Is the Better Artificial Intelligence Stock to Buy in 2025?,https://finance.yahoo.com/m/8e6f272b-519c-30c0-a420-0a7637ac3005/apple-vs.-microsoft%3A-which-is.html,MSFT
Jan-08-25 03:55PM,"Apple, Nvidia, Microsoft, Amazon, and Alphabet Drive S&P 500 Market Concentration to ...",https://finance.yahoo.com/news/apple-nvidia-microsoft-amazon-alphabet-205532443.html,MSFT
03:39PM,"Magnificent Seven Stocks: Nvidia Falls, Tesla Bounces; Meta Sells Off",https://finance.yahoo.com/m/4205eaa9-f620-3a0b-a81a-0e82c7c9fd0b/magnificent-seven-stocks%3A.html,MSFT
02:33PM,Microsoft backs its $3B AI push in India with public and private sector deals,https://finance.yahoo.com/m/e1c9653a-1a0c-3ace-a1c5-ee828419125b/microsoft-backs-its-%243b-ai.html,MSFT
01:01PM,Microsoft Corporation (MSFT) Announces $3 Billion Investment to Expand Azure Cloud and AI in India,https://finance.yahoo.com/news/microsoft-corporation-msft-announces-3-180131757.html,MSFT
12:33PM,Microsoft rolls back its Bing Image Creator model after users complain of degraded quality,https://finance.yahoo.com/m/31773196-f335-3bd4-a1f0-15551214e19b/microsoft-rolls-back-its-bing.html,MSFT
11:03AM,Musk Vaulted to the Top of a Popular Videogame. Everyones Asking Where He Found the Time.,https://finance.yahoo.com/m/c1ff9d29-b0ae-3116-aff0-2d420d1e7d80/musk-vaulted-to-the-top-of-a.html,MSFT
09:53AM,"If I Could Buy and Hold Only a Single Stock, This Would Be It",https://finance.yahoo.com/m/a5def288-9bda-33f1-9528-776ba5349e20/if-i-could-buy-and-hold-only.html,MSFT
09:30AM,Why Credo Technology Rallied Over 37% in December,https://finance.yahoo.com/m/a1561c4f-d3a0-3107-ae92-db94fa28e928/why-credo-technology-rallied.html,MSFT
09:17AM,Is Microsoft Corporation (MSFT) the Best Quantum Computing Stocks to Buy for 2025?,https://finance.yahoo.com/news/microsoft-corporation-msft-best-quantum-141759848.html,MSFT
07:54AM,Microsoft Corporation (MSFT): A Bull Case Theory,https://finance.yahoo.com/news/microsoft-corporation-msft-bull-case-125427059.html,MSFT
07:00AM,"All But 1 ""Magnificent Seven"" Stock Beat the S&P 500 in 2024. Here's Why It Could Be a Big Winner in 2025 and Beyond.",https://finance.yahoo.com/m/be97d351-3c2e-31c1-a2cc-ed7a2b538d05/all-but-1-%22magnificent-seven%22.html,MSFT
06:53AM,What's Wrong With UiPath's Stock?,https://finance.yahoo.com/m/2099b134-0c62-3323-a480-0391ac991dda/what%27s-wrong-with-uipath%27s.html,MSFT
06:38AM,Microsoft plans to invest $3bn to boost cloud and AI in India,https://finance.yahoo.com/m/1723e430-b74c-3a52-b8ba-52fa13440183/microsoft-plans-to-invest.html,MSFT
06:00AM,Venture Capital Needs a New Math. Try This Formula.,https://finance.yahoo.com/m/87b36544-67c0-3ded-afc6-3bc3aff4f7f7/venture-capital-needs-a-new.html,MSFT
05:58AM,Why Nvidia rug pull doesn't faze US stock market bulls: Morning Brief,https://finance.yahoo.com/news/why-nvidia-rug-pull-doesnt-faze-us-stock-market-bulls-morning-brief-105820262.html,MSFT
05:30AM,Why Nvidia Needs to Appeal to a Bigger Crowd,https://finance.yahoo.com/m/be2c529b-754f-3a9b-bfbe-bafdfb1fa8c8/why-nvidia-needs-to-appeal-to.html,MSFT
04:51AM,"1 ""Magnificent Seven"" Stock to Buy Hand Over Fist in 2025 and 1 to Avoid",https://finance.yahoo.com/m/5c3300df-2152-3874-8e67-a1924a4e9f31/1-%22magnificent-seven%22-stock.html,MSFT
04:05AM,Microsoft (MSFT): 3 Reasons We Love This Stock,https://finance.yahoo.com/news/microsoft-msft-3-reasons-love-090543542.html,MSFT
Jan-07-25 10:32PM,Microsoft Pauses Construction On $3.3 Billion Data Center Expected To Be Used By ChatGPT-Parent OpenAI For Massive Super Computer,https://finance.yahoo.com/news/microsoft-pauses-construction-3-3-033212799.html,MSFT
08:52PM,Microsoft announces record US$3 billion India AI investment,https://www.digitimes.com/news/a20250108VL201/microsoft-2024-investment-expansion-ceo.html,MSFT
06:56PM,"Is Microsoft Stock A Buy In January? Here's What The Fundamentals, Chart Action Say Now",https://finance.yahoo.com/m/5dd00a9b-8305-3862-b01d-ed9edac80eb4/is-microsoft-stock-a-buy-in.html,MSFT
03:58PM,Does Altmans AGI Push Spell Trouble For Microsoft (MSFT)?,https://finance.yahoo.com/news/does-altman-agi-push-spell-205831961.html,MSFT
03:01PM,"Microsoft plans to invest $3B in AI, cloud in India",https://finance.yahoo.com/m/bc1a9a19-d6b1-30f2-b82e-4f67a8b64c4a/microsoft-plans-to-invest-%243b.html,MSFT
01:21PM,'Complacency' could be the biggest risk to investors in 2025,https://finance.yahoo.com/video/complacency-could-biggest-risk-investors-182107538.html,MSFT
11:13AM,"If I Could Buy Only 1 ""Magnificent Seven"" Stock in 2025, This Would Be It",https://finance.yahoo.com/m/070eb532-e568-3576-803c-7d7b729000d3/if-i-could-buy-only-1.html,MSFT
07:23AM,"Microsoft to Invest $3 Billion, Train 10 Million in AI in India",https://finance.yahoo.com/news/microsoft-invest-3-billion-train-122355161.html,MSFT
05:45AM,2025 Is the Year of BATMMAAN. Artificial Intelligence (AI) Leader Nvidia Is the $1 Trillion Stock to Buy.,https://finance.yahoo.com/m/ddc8c6b8-4764-321b-97ae-35f7901c6025/2025-is-the-year-of-batmmaan..html,MSFT
04:55AM,Microsofts Nadella Pledges $3 Billion India AI Investment,https://finance.yahoo.com/news/microsoft-nadella-pledges-3-billion-085719653.html,MSFT
04:44AM,"Microsoft plans $3 billion AI, cloud investment in India",https://finance.yahoo.com/m/bc1a9a19-d6b1-30f2-b82e-4f67a8b64c4a/microsoft-plans-%243-billion.html,MSFT
04:37AM,"Microsoft Plans to Invest $3 Billion on AI, Cloud Infrastructure in India",https://finance.yahoo.com/m/26dcb332-28b3-38be-9b8d-62ce18630ac1/microsoft-plans-to-invest-%243.html,MSFT
04:31AM,Microsoft to pump $3 billion into cloud and AI push in India,https://finance.yahoo.com/m/bc1a9a19-d6b1-30f2-b82e-4f67a8b64c4a/microsoft-to-pump-%243-billion.html,MSFT
04:23AM,Microsoft CEO Satya Nadella Said Something That Could Be Bad News for Nvidia but Great News for This AI-Powered Stock in 2025,https://finance.yahoo.com/m/fd5e6e1a-d2e0-32b3-82a8-db8f4306f46d/microsoft-ceo-satya-nadella.html,MSFT
04:22AM,"Meet the BlackRock ETF With 39.2% of Its Portfolio Invested in Broadcom, Nvidia, Amazon, and Microsoft",https://finance.yahoo.com/m/d9c7dac7-d72a-38ac-98cb-a542c8bc46aa/meet-the-blackrock-etf-with.html,MSFT
03:57AM,LG Electronics partners with Microsoft to advance AI,https://finance.yahoo.com/m/3d91e1e5-498a-38e2-9610-57637ed537c2/lg-electronics-partners-with.html,MSFT
03:27AM,"Microsoft to invest $3 billion to expand Azure, AI capacity in India",https://finance.yahoo.com/news/microsoft-invest-3-billion-expand-082702117.html,MSFT
03:27AM,"Microsoft to invest $3 billion to expand AI, cloud capacity in India",https://finance.yahoo.com/news/microsoft-invest-3-billion-expand-082702679.html,MSFT
Jan-06-25 11:42PM,Top 3 takeaways from Nvidia's CES 2025 keynote,https://finance.yahoo.com/news/top-3-takeaways-from-nvidias-ces-2025-keynote-044257032.html,MSFT
10:30PM,Watch These Micron Price Levels After Stock Leads AI-Fueled Chip Rally,https://www.investopedia.com/watch-these-micron-price-levels-after-stock-leads-ai-fueled-chip-rally-8770240,MSFT
07:28PM,Heres Why BlackBerry Ltd. (NYSE:BB) Is Skyrocketing,https://finance.yahoo.com/news/why-blackberry-ltd-nyse-bb-002843065.html,MSFT
05:45PM,Why Microsoft (MSFT) Outpaced the Stock Market Today,https://finance.yahoo.com/news/why-microsoft-msft-outpaced-stock-224520923.html,MSFT
04:49PM,"These Stocks Moved the Most Today: Super Micro, Microsoft, Nvidia, Micron, FuboTV, Palantir, SolarEdge, T-Mobile, and More",https://finance.yahoo.com/m/3fcb5fe8-cda9-314d-8a4b-57193586c906/these-stocks-moved-the-most.html,MSFT
04:48PM,Stock Market Today: Dow Jones Firm As Jensen Huang CES Speech Looms; Palantir Mauled On This (Live Coverage),https://finance.yahoo.com/m/d5d64832-a3db-3d0e-a31c-e9aca592eee2/stock-market-today%3A-dow-jones.html,MSFT
04:13PM,Why Intel Stock Is Falling Today,https://finance.yahoo.com/m/3594b822-6fb4-3341-a233-01fc481d693b/why-intel-stock-is-falling.html,MSFT
02:43PM,"Why AI Chip Stocks Broadcom, Marvell, and Arm Holdings Rallied Again Today",https://finance.yahoo.com/m/d7b670c5-489a-3297-a776-00fc3137ac38/why-ai-chip-stocks-broadcom%2C.html,MSFT
02:40PM,"These Stocks Are Moving the Most Today: Super Micro, Microsoft, Nvidia, Micron, FuboTV, Palantir, SolarEdge, T-Mobile, and More",https://finance.yahoo.com/m/3fcb5fe8-cda9-314d-8a4b-57193586c906/these-stocks-are-moving-the.html,MSFT
